"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5400,"LAA@Hou 08:10PM ET",9.429,"LAA","Hou",9.34,11.9,10.58,9.6,"3","3",13
"1B","Anthony Rizzo",5300,"Mil@ChC 08:05PM ET",7.417,"ChC","Mil",10.22,7.8,8.88,8.8,"3","3",10
"2B","Jose Altuve",5100,"LAA@Hou 08:10PM ET",9.167,"Hou","LAA",9.88,8.9,10.2,8.8,"3","3",9
"3B","Kris Bryant",5000,"Mil@ChC 08:05PM ET",9.083,"ChC","Mil",10.52,7.7,9.05,9.3,"2","2",0
"OF","Ryan Braun",5000,"Mil@ChC 08:05PM ET",9.615,"Mil","ChC",8.19,7.6,7.85,8.4,"3","3",33
"2B","Brian Dozier",4900,"Cle@Min 08:10PM ET",9.909,"Min","Cle",8.44,7.7,8.52,8.4,"1","1",0
"SS","Carlos Correa",4900,"LAA@Hou 08:10PM ET",5.833,"Hou","LAA",7.92,0,9.24,8.5,"x","x",NA
"C","Gary Sanchez",4700,"CWS@NYY 07:05PM ET",4.8,"NYY","CWS",NA,0,NA,0,"x","x",NA
"1B/3B","Todd Frazier",4700,"CWS@NYY 07:05PM ET",4.556,"CWS","NYY",NA,0,8.22,8.9,"x","x",NA
"OF","George Springer",4700,"LAA@Hou 08:10PM ET",11,"Hou","LAA",7.89,9.1,9.72,8,"1","1",5
"1B","Paul Goldschmidt",4700,"Ari@LAD 10:10PM ET",9.385,"Ari","LAD",8.67,8.1,8.45,8.8,"3","3",11
"OF","Starling Marte",4600,"Pit@StL 07:15PM ET",8.417,"Pit","StL",8.36,9.1,9.07,8.4,"2","2",0
"1B","Jose Abreu",4600,"CWS@NYY 07:05PM ET",4.364,"CWS","NYY",8.26,8.3,7.78,7.9,"4","4",0
"OF","Nelson Cruz",4600,"Mia@Sea 10:10PM ET",6,"Sea","Mia",8.11,7.2,9.24,7.7,"4","4",14
"1B","Freddie Freeman",4600,"SD@Atl 07:35PM ET",10.455,"Atl","SD",10.23,8.7,9.87,9,"3","3",40
"1B","Edwin Encarnacion",4500,"Cle@Min 08:10PM ET",5.583,"Cle","Min",8.76,8.5,9.14,7.9,"4","4",5
"OF","Michael Brantley",4500,"Cle@Min 08:10PM ET",7.7,"Cle","Min",7.95,8.5,8.94,7.7,"3","3",18
"2B","Jonathan Villar",4500,"Mil@ChC 08:05PM ET",8.077,"Mil","ChC",7.34,7.5,8.07,8.3,"1","1",0
"OF","Dexter Fowler",4500,"Pit@StL 07:15PM ET",4.333,"StL","Pit",6.19,7.4,8.13,7.3,"1","1",0
"2B","Robinson Cano",4500,"Mia@Sea 10:10PM ET",6.154,"Sea","Mia",9.11,7.9,8.8,8.5,"3","3",23
"SS","Jean Segura",4500,"Mia@Sea 10:10PM ET",9.25,"Sea","Mia",NA,0,NA,0,"x","x",NA
"1B/OF","Carlos Santana",4400,"Cle@Min 08:10PM ET",8.25,"Cle","Min",8.78,8.4,8.94,7.7,"1","1",5
"OF","Kyle Schwarber",4400,"Mil@ChC 08:05PM ET",8.25,"ChC","Mil",9.15,7.8,8.83,7.2,"1","1",5
"1B","Matt Carpenter",4400,"Pit@StL 07:15PM ET",5.75,"StL","Pit",8.32,0,8.22,8,"x","x",NA
"OF","Andrew McCutchen",4400,"Pit@StL 07:15PM ET",7.25,"Pit","StL",7.41,8.4,7.8,7.9,"3","3",3
"OF","Giancarlo Stanton",4400,"Mia@Sea 10:10PM ET",8,"Mia","Sea",9.08,9.4,8.75,9.1,"4","4",3
"SS","Corey Seager",4400,"Ari@LAD 10:10PM ET",9.286,"LAD","Ari",6.39,6.8,7.64,7.8,"2","2",0
"1B","Wil Myers",4400,"SD@Atl 07:35PM ET",10.769,"SD","Atl",9.24,8.7,8.42,7.8,"2","2",6
"2B","Jason Kipnis",4300,"Cle@Min 08:10PM ET",0,"Cle","Min",NA,0,NA,0,"x","x",NA
"3B","Miguel Sano",4300,"Cle@Min 08:10PM ET",11,"Min","Cle",6.63,7.5,7.87,7.7,"3","3",5
"OF","Gregory Polanco",4300,"Pit@StL 07:15PM ET",7.4,"Pit","StL",NA,0,7.65,8.1,"x","x",NA
"1B","Chris Carter",4300,"CWS@NYY 07:05PM ET",4.429,"NYY","CWS",5.82,7.4,8.83,7.1,"7","7",0
"OF","Melky Cabrera",4300,"CWS@NYY 07:05PM ET",6.5,"CWS","NYY",6.47,7.1,7.55,7.2,"3","3",8
"SS","Francisco Lindor",4200,"Cle@Min 08:10PM ET",12,"Cle","Min",9.03,8.5,8.98,8,"2","2",7
"SS","Aledmys Diaz",4200,"Pit@StL 07:15PM ET",8.083,"StL","Pit",7.04,8.3,8.09,7.4,"2","2",0
"OF","Stephen Piscotty",4200,"Pit@StL 07:15PM ET",7.8,"StL","Pit",7.15,7.3,7.61,7.4,"4","3",3
"3B","Kyle Seager",4200,"Mia@Sea 10:10PM ET",5.923,"Sea","Mia",7.23,7.5,7.81,8.2,"5","5",2
"1B","Albert Pujols",4200,"LAA@Hou 08:10PM ET",6.071,"LAA","Hou",6.9,0,7.71,6.6,"x","x",NA
"2B/OF","Ben Zobrist",4100,"Mil@ChC 08:05PM ET",7,"ChC","Mil",7.16,6.2,7.74,6.8,"4","4",8
"1B/OF","Matt Holliday",4100,"CWS@NYY 07:05PM ET",5.75,"NYY","CWS",7.44,8.2,8.68,6.8,"3","3",18
"2B","Rougned Odor",4100,"Tex@Oak 10:05PM ET",7.667,"Tex","Oak",7.69,7.7,7.47,8,"5","5",3
"OF","Shin-Soo Choo",4100,"Tex@Oak 10:05PM ET",7.3,"Tex","Oak",7.04,6.8,7.51,7.1,"2","7",8
"OF","Khris Davis",4100,"Tex@Oak 10:05PM ET",11.5,"Oak","Tex",7.82,8,8.62,7.7,"4","4",0
"OF","Christian Yelich",4100,"Mia@Sea 10:10PM ET",9.167,"Mia","Sea",6.57,6.8,8.16,7.3,"3","3",17
"3B","Alex Bregman",4100,"LAA@Hou 08:10PM ET",6.167,"Hou","LAA",6.94,7.5,8.99,7.6,"6","6",8
"OF","Matt Kemp",4100,"SD@Atl 07:35PM ET",15,"Atl","SD",NA,0,NA,0,"x","x",NA
"2B","Jose Ramirez",4000,"Cle@Min 08:10PM ET",10.167,"Cle","Min",7.19,7.7,8.02,7,"5","5",6
"OF","Max Kepler",4000,"Cle@Min 08:10PM ET",7.75,"Min","Cle",6.76,7.5,7.45,8,"2","2",5
"OF","Brett Gardner",4000,"CWS@NYY 07:05PM ET",8,"NYY","CWS",NA,0,8.06,6.9,"x","x",NA
"3B","Adrian Beltre",4000,"Tex@Oak 10:05PM ET",0,"Tex","Oak",NA,0,NA,0,"x","x",NA
"2B","Dee Gordon",4000,"Mia@Sea 10:10PM ET",8.25,"Mia","Sea",5.81,7.3,9.1,7.3,"1","1",3
"C","Evan Gattis",4000,"LAA@Hou 08:10PM ET",6.571,"Hou","LAA",5.57,7.9,1.99,1.8,"x","5",5
"1B","Joe Mauer",3900,"Cle@Min 08:10PM ET",4.545,"Min","Cle",5.62,6.3,6.6,6.1,"4","4",6
"OF","Keon Broxton",3900,"Mil@ChC 08:05PM ET",4.909,"Mil","ChC",4.55,6.3,6.41,6.2,"6","6",0
"OF","Randal Grichuk",3900,"Pit@StL 07:15PM ET",5.333,"StL","Pit",6.16,7.4,6.76,6.6,"7","4",13
"SS","Tim Anderson",3900,"CWS@NYY 07:05PM ET",4.4,"CWS","NYY",NA,7.7,7.77,7.3,"2","2",3
"OF","Jacoby Ellsbury",3900,"CWS@NYY 07:05PM ET",7.833,"NYY","CWS",5.93,7.6,8.03,6.4,"1","1",6
"OF","Aaron Judge",3900,"CWS@NYY 07:05PM ET",8.818,"NYY","CWS",6.66,7.6,7.27,5,"6","6",21
"C","Jonathan Lucroy",3900,"Tex@Oak 10:05PM ET",5.889,"Tex","Oak",6.52,6.7,6.61,6.4,"7","6",0
"OF","Rajai Davis",3900,"Tex@Oak 10:05PM ET",6.636,"Oak","Tex",6.39,7.7,9.35,6.7,"1","1",2
"OF","Carlos Beltran",3900,"LAA@Hou 08:10PM ET",5.083,"Hou","LAA",6.48,7.8,8.35,7,"5","4",0
"OF","Kole Calhoun",3900,"LAA@Hou 08:10PM ET",5.714,"LAA","Hou",7.01,9,7.59,7.4,"2","4",2
"1B","Adrian Gonzalez",3900,"Ari@LAD 10:10PM ET",4.714,"LAD","Ari",6.7,0,6.55,6.5,"x","x",NA
"OF","Yasiel Puig",3900,"Ari@LAD 10:10PM ET",10.571,"LAD","Ari",7.45,7.5,7.16,6.9,"4","4",2
"1B","Kennys Vargas",3800,"Cle@Min 08:10PM ET",0,"Min","Cle",NA,0,NA,0,"x","x",NA
"OF","Robbie Grossman",3800,"Cle@Min 08:10PM ET",8.4,"Min","Cle",6.73,6,1.49,4.5,"5","5",8
"1B/OF","Eric Thames",3800,"Mil@ChC 08:05PM ET",13.455,"Mil","ChC",8.49,7.5,7.32,7.1,"2","2",26
"OF","Domingo Santana",3800,"Mil@ChC 08:05PM ET",7.333,"Mil","ChC",5.1,6.3,6.33,5.2,"5","5",10
"1B","Mike Napoli",3800,"Tex@Oak 10:05PM ET",5.583,"Tex","Oak",6.67,6.5,7.29,6.5,"4","4",9
"OF","Carlos Gomez",3800,"Tex@Oak 10:05PM ET",6.833,"Tex","Oak",7.41,7.8,7.87,7.2,"1","1",20
"OF","Cameron Maybin",3800,"LAA@Hou 08:10PM ET",7.1,"LAA","Hou",6.03,0,6.69,5.7,"x","x",NA
"2B/3B","Logan Forsythe",3800,"Ari@LAD 10:10PM ET",5.769,"LAD","Ari",7.32,7.6,7.32,8.1,"1","1",4
"OF","AJ Pollock",3800,"Ari@LAD 10:10PM ET",6.75,"Ari","LAD",7.31,7.8,7.99,8.7,"1","1",16
"OF","Joc Pederson",3800,"Ari@LAD 10:10PM ET",6.077,"LAD","Ari",5.15,0,1.66,2.3,"x","x",NA
"OF","Ender Inciarte",3800,"SD@Atl 07:35PM ET",9.545,"Atl","SD",6.74,7.6,8.29,6.9,"1","1",8
"OF","Eddie Rosario",3700,"Cle@Min 08:10PM ET",3.545,"Min","Cle",4.74,5.5,5.76,5,"9","9",8
"OF","Byron Buxton",3700,"Cle@Min 08:10PM ET",2.417,"Min","Cle",5.46,0,6.36,7.1,"x","x",NA
"2B","Javier Baez",3700,"Mil@ChC 08:05PM ET",4.091,"ChC","Mil",NA,0,1.72,1.9,"x","x",NA
"2B/3B","Jedd Gyorko",3700,"Pit@StL 07:15PM ET",7.111,"StL","Pit",5.97,0,1.61,1.7,"x","x",NA
"2B","Starlin Castro",3700,"CWS@NYY 07:05PM ET",7.5,"NYY","CWS",6.36,6.5,7.09,6,"4","4",17
"3B/SS","Tyler Saladino",3700,"CWS@NYY 07:05PM ET",5.625,"CWS","NYY",6.68,8.2,7.78,5.4,"1","1",7
"SS","Didi Gregorius",3700,"CWS@NYY 07:05PM ET",0,"NYY","CWS",NA,0,NA,0,"x","x",NA
"3B","Trevor Plouffe",3700,"Tex@Oak 10:05PM ET",5.167,"Oak","Tex",5.85,6.2,6.48,5.2,"8","7",3
"SS","Elvis Andrus",3700,"Tex@Oak 10:05PM ET",9.583,"Tex","Oak",5.79,7.2,6.13,6.6,"6","2",3
"OF","Mitch Haniger",3700,"Mia@Sea 10:10PM ET",11.923,"Sea","Mia",7,7.1,7.84,6.4,"2","2",3
