"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Chris Carter","Logan Forsythe","Chase Headley","Didi Gregorius","Bryce Harper","Brett Gardner","Jacoby Ellsbury"
"Gio Gonzalez","Jason Hammel","Gary Sanchez","Chris Carter","Chris Taylor","Ronald Torreyes","Didi Gregorius","Brett Gardner","David Peralta","Trayce Thompson"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Chris Carter","Logan Forsythe","Justin Turner","Corey Seager","Charlie Blackmon","David Peralta","Trayce Thompson"
"Gio Gonzalez","Dillon Overton","Gary Sanchez","Chris Carter","Jose Altuve","Ronald Torreyes","Didi Gregorius","Bryce Harper","Jacoby Ellsbury","Max Kepler"
"Gio Gonzalez","Tyler Chatwood","Austin Barnes","Kennys Vargas","Chris Taylor","Miguel Sano","Jorge Polanco","Bryce Harper","Max Kepler","Robbie Grossman"
"Gio Gonzalez","Dillon Overton","Evan Gattis","Chris Carter","Jose Altuve","Alex Bregman","Carlos Correa","George Springer","David Peralta","Raimel Tapia"
"Rich Hill","Jason Hammel","Gary Sanchez","Chris Carter","Logan Forsythe","Ronald Torreyes","Jean Segura","Brett Gardner","Charlie Blackmon","Jacoby Ellsbury"
"Gio Gonzalez","Dillon Overton","Gary Sanchez","Chris Carter","Daniel Murphy","Chase Headley","Francisco Lindor","Brett Gardner","David Peralta","Jacoby Ellsbury"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Eric Hosmer","Whit Merrifield","Mike Moustakas","Alcides Escobar","Bryce Harper","George Springer","Brandon Moss"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Cody Bellinger","Chris Taylor","Justin Turner","Jean Segura","Trayce Thompson","Raimel Tapia","Brandon Moss"
"Tyler Chatwood","Jason Hammel","Austin Barnes","Albert Pujols","Chris Taylor","Justin Turner","Corey Seager","Bryce Harper","George Springer","Trayce Thompson"
"Rich Hill","Jason Hammel","Gary Sanchez","Chris Carter","Chris Taylor","Chase Headley","Didi Gregorius","Tommy Pham","Jacoby Ellsbury","Raimel Tapia"
"Gio Gonzalez","Jason Hammel","Gary Sanchez","Eric Hosmer","Chris Taylor","Mike Moustakas","Alcides Escobar","David Peralta","Lorenzo Cain","Jorge Soler"
"Jason Hammel","Ricky Nolasco","Gary Sanchez","Chris Carter","Jose Altuve","Jake Lamb","Didi Gregorius","George Springer","Brett Gardner","Jacoby Ellsbury"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Chris Carter","Logan Forsythe","Alex Bregman","Carlos Correa","George Springer","Carlos Beltran","Jake Marisnick"
"Rich Hill","Jason Hammel","Austin Barnes","Cody Bellinger","Logan Forsythe","Justin Turner","Alexi Amarista","Bryce Harper","Jacoby Ellsbury","Trayce Thompson"
"Zack Greinke","Tyler Chatwood","Austin Barnes","Chris Carter","Chris Taylor","Ronald Torreyes","Didi Gregorius","Brett Gardner","Jacoby Ellsbury","Max Kepler"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Chris Carter","Daniel Murphy","Stephen Drew","Alexi Amarista","Bryce Harper","Michael Taylor","Brian Goodwin"
"Gio Gonzalez","Rich Hill","Austin Barnes","Chris Carter","Logan Forsythe","Eduardo Escobar","Jorge Polanco","Eddie Rosario","Max Kepler","Robbie Grossman"
"Gio Gonzalez","Ricky Nolasco","Austin Barnes","Kennys Vargas","Chris Taylor","Justin Turner","Corey Seager","Brett Gardner","Max Kepler","Trayce Thompson"
"Jason Hammel","Dillon Overton","Gary Sanchez","Paul Goldschmidt","Daniel Descalso","Jake Lamb","Chris Owings","Bryce Harper","Brett Gardner","David Peralta"
"Gio Gonzalez","Rich Hill","Jason Castro","Kennys Vargas","Logan Forsythe","Miguel Sano","Jorge Polanco","David Peralta","Max Kepler","Raimel Tapia"
"Gio Gonzalez","Dillon Overton","Gary Sanchez","Joe Mauer","Daniel Murphy","Miguel Sano","Jorge Polanco","George Springer","Max Kepler","Robbie Grossman"
"Gio Gonzalez","Rich Hill","Austin Romine","Chris Carter","Logan Forsythe","Ronald Torreyes","Didi Gregorius","David Peralta","Jacoby Ellsbury","Brandon Moss"
"Jason Hammel","Dillon Overton","Gary Sanchez","Marwin Gonzalez","Jose Altuve","Alex Bregman","Carlos Correa","Bryce Harper","George Springer","Tommy Pham"
"Gio Gonzalez","Jason Hammel","Austin Barnes","Chris Carter","Logan Forsythe","Kyle Seager","Jean Segura","Nelson Cruz","Jarrod Dyson","Mitch Haniger"
"Gio Gonzalez","Tyler Chatwood","Gary Sanchez","Albert Pujols","Logan Forsythe","Ronald Torreyes","Didi Gregorius","Brett Gardner","Jacoby Ellsbury","Raimel Tapia"
"Zack Greinke","Jason Hammel","Austin Romine","Chris Carter","Chris Taylor","Chase Headley","Jean Segura","Brett Gardner","David Peralta","Jacoby Ellsbury"
"Gio Gonzalez","Jason Hammel","Austin Romine","Chris Carter","Daniel Descalso","Ronald Torreyes","Francisco Lindor","George Springer","Brett Gardner","Jacoby Ellsbury"
"Gio Gonzalez","Ricky Nolasco","Austin Romine","Chris Carter","Chris Taylor","Chase Headley","Didi Gregorius","George Springer","Brett Gardner","Max Kepler"
