"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Austin Barnes","Eduardo Nunez","Brandon Crawford","Denard Span","Yasiel Puig","David Peralta"
"2","Carlos Carrasco","Ian Kennedy","Buster Posey","Brandon Belt","Chris Taylor","Justin Turner","Brandon Crawford","Denard Span","Yasiel Puig","Chris Marrero"
"3","Carlos Carrasco","Ian Kennedy","Buster Posey","Eric Thames","Austin Barnes","Eduardo Nunez","Trevor Story","Denard Span","Yasiel Puig","Chris Marrero"
"4","Carlos Carrasco","Chase Anderson","Buster Posey","Eric Thames","Chris Taylor","Eduardo Nunez","Brandon Crawford","Denard Span","Christian Yelich","Yasiel Puig"
"5","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Austin Barnes","Justin Turner","Trevor Story","Denard Span","Yasiel Puig","Brett Eibner"
"6","Carlos Carrasco","Lance Lynn","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Trevor Story","Mike Trout","Yasiel Puig","Chris Marrero"
"7","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Austin Barnes","Justin Turner","Brandon Crawford","Denard Span","Yasiel Puig","Joc Pederson"
"8","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Austin Barnes","Mike Moustakas","Brandon Crawford","Mike Trout","Yasiel Puig","Chris Marrero"
"9","Carlos Carrasco","Jaime Garcia","Buster Posey","Eric Thames","Jonathan Villar","Eduardo Nunez","Brandon Crawford","Yasiel Puig","David Peralta","Chris Marrero"
"10","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Joe Panik","Justin Turner","Brandon Crawford","Christian Yelich","Yasiel Puig","David Peralta"
"11","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Jonathan Villar","Jake Lamb","Brandon Crawford","Denard Span","Yasiel Puig","Brett Eibner"
"12","Carlos Carrasco","Nick Martinez","Buster Posey","Brandon Belt","Jonathan Villar","Eduardo Nunez","Trevor Story","Denard Span","Christian Yelich","Yasiel Puig"
"13","Tyler Skaggs","Ian Kennedy","Buster Posey","Brandon Belt","Austin Barnes","Nolan Arenado","Brandon Crawford","Denard Span","Christian Yelich","Yasiel Puig"
"14","Carlos Carrasco","Tyler Skaggs","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Brandon Crawford","Yasiel Puig","Joc Pederson","Brett Eibner"
"15","Carlos Carrasco","Jaime Garcia","Buster Posey","Brandon Belt","Chris Taylor","Eduardo Nunez","Francisco Lindor","Denard Span","Yasiel Puig","Kevin Pillar"
"16","Carlos Carrasco","Tyler Skaggs","Buster Posey","Eric Thames","Greg Garcia","Mike Moustakas","Brandon Crawford","Denard Span","Yasiel Puig","Chris Marrero"
"17","Carlos Carrasco","Chase Anderson","Buster Posey","Brandon Belt","Austin Barnes","Nolan Arenado","Xander Bogaerts","Denard Span","Yasiel Puig","Chris Marrero"
