"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Alex Wood","Jon Gray","Salvador Perez","Chris Carter","Eric Sogard","Justin Turner","Tyler Wade","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Alex Wood","Robbie Ray","Jason Castro","Cody Bellinger","Greg Garcia","Eduardo Escobar","Jorge Polanco","Adam Frazier","Eddie Rosario","Byron Buxton"
"Alex Wood","Edinson Volquez","JT Realmuto","Justin Bour","Josh Harrison","Justin Turner","Brandon Crawford","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"Alex Wood","Edinson Volquez","Wilson Ramos","Logan Morrison","Jose Peraza","Trevor Plouffe","Tim Beckham","George Springer","Shin-Soo Choo","Steven Souza"
"Johnny Cueto","Edinson Volquez","Brian McCann","Cody Bellinger","Jose Altuve","Eduardo Escobar","Carlos Correa","Corey Dickerson","George Springer","Josh Reddick"
"Robbie Ray","Edinson Volquez","JT Realmuto","Paul Goldschmidt","Jose Peraza","Jake Lamb","Chris Owings","David Peralta","Steven Souza","Gregor Blanco"
"Alex Wood","Edinson Volquez","Welington Castillo","Trey Mancini","Jonathan Schoop","Justin Turner","Brandon Crawford","Aaron Judge","Mark Trumbo","Adam Jones"
"Robbie Ray","Jon Gray","Wilson Ramos","Logan Morrison","Greg Garcia","Trevor Plouffe","Tim Beckham","Bryce Harper","Steven Souza","Adam Frazier"
"Alex Wood","Edinson Volquez","Austin Barnes","Cody Bellinger","Logan Forsythe","Justin Turner","Tyler Wade","Aaron Judge","Corey Dickerson","Trayce Thompson"
"Robbie Ray","Edinson Volquez","Travis d'Arnaud","Joey Votto","Daniel Murphy","Eugenio Suarez","Zack Cozart","Shin-Soo Choo","Adam Duvall","Billy Hamilton"
"Alex Wood","Lance McCullers","JT Realmuto","Justin Bour","Greg Garcia","Derek Dietrich","JT Riddle","Bryce Harper","Adam Frazier","Marcell Ozuna"
"Robbie Ray","Edinson Volquez","Brian McCann","Marwin Gonzalez","Jose Altuve","Eugenio Suarez","Carlos Correa","Mookie Betts","Carlos Gomez","Carlos Beltran"
"Jon Gray","Tanner Roark","Brian McCann","Ian Desmond","Jose Altuve","Justin Turner","Carlos Correa","Aaron Judge","George Springer","Josh Reddick"
"Robbie Ray","Johnny Cueto","Willson Contreras","Chris Carter","Kike Hernandez","Justin Turner","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"Lance McCullers","Tanner Roark","Wilson Ramos","Logan Morrison","Jose Altuve","Trevor Plouffe","Tim Beckham","Mookie Betts","Steven Souza","Carlos Gomez"
"Lance McCullers","Jon Gray","JT Realmuto","Justin Bour","Robinson Cano","Nolan Arenado","Asdrubal Cabrera","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"Robbie Ray","Edinson Volquez","Willson Contreras","Justin Bour","Dee Gordon","Jake Lamb","Didi Gregorius","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"Robbie Ray","Tanner Roark","JT Realmuto","Justin Bour","Yolmer Sanchez","Josh Donaldson","Carlos Correa","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"Jason Vargas","Edinson Volquez","Willson Contreras","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Didi Gregorius","Bryce Harper","Michael Taylor","Adam Frazier"
"Robbie Ray","Johnny Cueto","JT Realmuto","Justin Bour","Jose Altuve","Derek Dietrich","JT Riddle","Mookie Betts","Carlos Gomez","Marcell Ozuna"
