"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Justin Verlander",10100,"SEA@DET 01:10PM ET",11.963,"DET","SEA",22.5,15.7,18.0505,17,27.55
"SP","Corey Kluber",10000,"HOU@CLE 06:10PM ET",20.975,"CLE","HOU",23.57,20.2,19.7845,18,26.55
"SP","Julio Urias",8800,"LAD@SF 03:45PM ET",0,"LAD","SF",16.59,17.7,13.922,13,14.55
"SP","Matt Harvey",8600,"ATL@NYM 01:10PM ET",13.6,"NYM","ATL",15.9,17.2,17.966,13.7,-5.65
"SP","Jeremy Hellickson",7900,"MIA@PHI 01:05PM ET",16.15,"PHI","MIA",16.13,12.9,13.783,12.8,13.3
"SP","Hisashi Iwakuma",7700,"SEA@DET 01:10PM ET",5.588,"SEA","DET",12.43,9.8,13.394,13.1,15.75
"SP","Matt Moore",7500,"LAD@SF 03:45PM ET",9.388,"SF","LAD",16.29,15.7,14.803,13.1,26.75
"SP","Adam Wainwright",7300,"TOR@STL 01:45PM ET",8.48,"STL","TOR",16.31,15.6,NA,11.3,12.25
"SP","Edinson Volquez",7000,"MIA@PHI 01:05PM ET",11.35,"MIA","PHI",13.48,13.3,12.712,12.1,6.75
"SP","RA Dickey",6700,"ATL@NYM 01:10PM ET",13.267,"ATL","NYM",13.05,14.7,12.148,11.1,13.05
"SP","Gio Gonzalez",6500,"WAS@COL 03:10PM ET",21.15,"WAS","COL",11.84,13.5,12.76,11.3,19
"SP","Mike Fiers",5200,"HOU@CLE 06:10PM ET",6.988,"HOU","CLE",NA,11.3,11.778,11.5,6.95
"SP","Antonio Senzatela",4900,"WAS@COL 03:10PM ET",19.525,"COL","WAS",7.49,10.1,8.343,8,0.9
"SP","Casey Lawrence",4600,"TOR@STL 01:45PM ET",1.783,"TOR","STL",9.76,11.6,NA,5.1,-6.55
