"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Max Scherzer","Robbie Ray","Salvador Perez","Eric Hosmer","Whit Merrifield","Mike Moustakas","Andrelton Simmons","Mike Trout","Lorenzo Cain","Jaff Decker"
"2","Max Scherzer","Robbie Ray","Martin Maldonado","Albert Pujols","Tyler Saladino","Yunel Escobar","Tim Anderson","Mike Trout","Kole Calhoun","Jaff Decker"
"3","Max Scherzer","Carlos Carrasco","Stephen Vogt","Albert Pujols","Adam Rosales","Trevor Plouffe","Tim Anderson","Mike Trout","Matt Joyce","Jaff Decker"
"4","Max Scherzer","Carlos Carrasco","Evan Gattis","Yonder Alonso","Jed Lowrie","Mike Moustakas","Carlos Correa","Khris Davis","Matt Joyce","Jaff Decker"
"5","Max Scherzer","Adam Conley","Chris Iannetta","Albert Pujols","Jose Altuve","Mike Moustakas","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"6","Max Scherzer","Robbie Ray","Stephen Vogt","Paul Goldschmidt","Brandon Drury","Mike Moustakas","Chris Owings","AJ Pollock","Yasmany Tomas","Jaff Decker"
"7","Max Scherzer","Carlos Carrasco","Stephen Vogt","Eric Hosmer","Whit Merrifield","Mike Moustakas","Jordy Mercer","Lorenzo Cain","Josh Reddick","Jorge Bonifacio"
"8","Max Scherzer","Robbie Ray","Geovany Soto","Paul Goldschmidt","Tyler Saladino","Mike Moustakas","Tim Anderson","Mike Trout","Melky Cabrera","Leury Garcia"
"9","Max Scherzer","Jameson Taillon","Martin Maldonado","Eric Hosmer","Danny Espinosa","Yunel Escobar","Jordy Mercer","Mike Trout","Kole Calhoun","Josh Reddick"
"10","Max Scherzer","Jameson Taillon","Stephen Vogt","Albert Pujols","Whit Merrifield","Mike Moustakas","Alcides Escobar","Mike Trout","Brandon Moss","Jorge Bonifacio"
"11","Max Scherzer","Jameson Taillon","Salvador Perez","Eric Hosmer","Tyler Saladino","Mike Moustakas","Carlos Correa","Kole Calhoun","Lorenzo Cain","Alex Gordon"
"12","Max Scherzer","Carlos Carrasco","Martin Maldonado","CJ Cron","Danny Espinosa","Mike Moustakas","Andrelton Simmons","Cameron Maybin","Josh Reddick","Jaff Decker"
