"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Archer","Dallas Keuchel","Salvador Perez","Freddie Freeman","Brad Miller","Mike Moustakas","Francisco Lindor","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"2","Chris Archer","Dallas Keuchel","Jason Castro","Eric Thames","Brad Miller","Mike Moustakas","Aledmys Diaz","Ender Inciarte","Kevin Kiermaier","Corey Dickerson"
"3","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Jonathan Villar","Mike Moustakas","Aledmys Diaz","Lonnie Chisenhall","Kevin Kiermaier","Corey Dickerson"
"4","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Jonathan Villar","Miguel Rojas","Jean Segura","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"5","Chris Archer","Dallas Keuchel","Jason Castro","Eric Thames","Jonathan Villar","Mike Moustakas","Francisco Lindor","Michael Conforto","Corey Dickerson","Tyler Collins"
"6","Chris Archer","Dallas Keuchel","Yadier Molina","Eric Thames","Josh Harrison","Mike Moustakas","Jean Segura","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"7","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Jonathan Villar","Mike Moustakas","Aledmys Diaz","Michael Conforto","Kevin Kiermaier","Joey Rickard"
"8","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jedd Gyorko","Chase Headley","Aledmys Diaz","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"9","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Jedd Gyorko","Mike Moustakas","Francisco Lindor","Billy Hamilton","Kevin Kiermaier","Corey Dickerson"
"10","Chris Archer","Dallas Keuchel","Roberto Perez","Freddie Freeman","Jedd Gyorko","Mike Moustakas","Jean Segura","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"11","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jonathan Villar","Mike Moustakas","Jorge Polanco","Josh Reddick","Michael Conforto","Kevin Kiermaier"
"12","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jedd Gyorko","Mike Moustakas","Francisco Lindor","Michael Brantley","Corey Dickerson","Shane Peterson"
"13","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Brad Miller","Mike Moustakas","Aledmys Diaz","Lonnie Chisenhall","Abraham Almonte","Michael Conforto"
"14","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Brad Miller","Jose Reyes","Jean Segura","Michael Conforto","Corey Dickerson","Joey Rickard"
"15","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jose Ramirez","Miguel Rojas","Francisco Lindor","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"16","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Josh Harrison","Mike Moustakas","Tim Anderson","Nelson Cruz","Kevin Kiermaier","Corey Dickerson"
"17","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Jose Ramirez","Mike Moustakas","Alen Hanson","Ender Inciarte","Kevin Kiermaier","Corey Dickerson"
"18","Chris Archer","Dallas Keuchel","Geovany Soto","Eric Thames","Jonathan Villar","Mike Moustakas","Francisco Lindor","Ender Inciarte","Kevin Kiermaier","Shane Peterson"
"19","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Brad Miller","Mike Moustakas","Jean Segura","Ben Gamel","Lonnie Chisenhall","Corey Dickerson"
"20","Chris Archer","Dallas Keuchel","Jett Bandy","Eric Thames","Brad Miller","Mike Moustakas","Francisco Lindor","Michael Brantley","Michael Conforto","Shane Peterson"
"21","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Brad Miller","Martin Prado","Aledmys Diaz","Billy Hamilton","Kevin Kiermaier","Corey Dickerson"
"22","Noah Syndergaard","Dallas Keuchel","Jett Bandy","Freddie Freeman","Josh Harrison","Mike Moustakas","Aledmys Diaz","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"23","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Brad Miller","Jose Reyes","Aledmys Diaz","Josh Reddick","Michael Conforto","Kevin Kiermaier"
"24","Chris Archer","Dallas Keuchel","Roberto Perez","Eric Thames","Brad Miller","Miguel Rojas","Francisco Lindor","Nelson Cruz","Kevin Kiermaier","Corey Dickerson"
"25","Dallas Keuchel","Tom Koehler","Jason Castro","Freddie Freeman","Jonathan Villar","Mike Moustakas","Francisco Lindor","Nelson Cruz","Michael Brantley","Michael Conforto"
"26","Chris Archer","Dallas Keuchel","Brian McCann","Freddie Freeman","Josh Harrison","Miguel Rojas","Aledmys Diaz","Ender Inciarte","Kevin Kiermaier","Corey Dickerson"
"27","Chris Archer","Dallas Keuchel","Brian McCann","Freddie Freeman","Whit Merrifield","Mike Moustakas","Aledmys Diaz","Michael Conforto","Guillermo Heredia","Kevin Kiermaier"
"28","Chris Archer","Dallas Keuchel","Brian McCann","Eric Thames","Jonathan Villar","Mike Moustakas","Alen Hanson","Josh Reddick","Kevin Kiermaier","Corey Dickerson"
"29","Chris Archer","Dallas Keuchel","Roberto Perez","Freddie Freeman","Jonathan Villar","Jose Reyes","Francisco Lindor","Michael Conforto","Corey Dickerson","Shane Peterson"
"30","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Neil Walker","Mike Moustakas","Jean Segura","Ben Gamel","Michael Conforto","Kevin Kiermaier"
"31","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Josh Harrison","Jose Reyes","Francisco Lindor","Michael Conforto","Kevin Kiermaier","Aaron Hicks"
"32","Chris Archer","Dallas Keuchel","AJ Ellis","Freddie Freeman","Brad Miller","Miguel Rojas","Aledmys Diaz","Nelson Cruz","Michael Conforto","Corey Dickerson"
"33","Chris Archer","Dallas Keuchel","Geovany Soto","Eric Thames","Jose Ramirez","Martin Prado","Aledmys Diaz","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
"34","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Brad Miller","Miguel Rojas","Francisco Lindor","Michael Brantley","Michael Conforto","Tyler Collins"
"35","Chris Archer","Dallas Keuchel","Kurt Suzuki","Freddie Freeman","Brad Miller","Mike Moustakas","Aledmys Diaz","Nick Markakis","Guillermo Heredia","Corey Dickerson"
"36","Chris Archer","Dallas Keuchel","Geovany Soto","Freddie Freeman","Brad Miller","Miguel Sano","Jean Segura","Kevin Kiermaier","Corey Dickerson","Aaron Hicks"
"37","Chris Archer","Dallas Keuchel","Geovany Soto","Carlos Santana","Josh Harrison","Mike Moustakas","Francisco Lindor","Ender Inciarte","Michael Conforto","Corey Dickerson"
"38","Chris Archer","Dallas Keuchel","Jason Castro","Freddie Freeman","Jose Ramirez","Mike Moustakas","Zack Cozart","Billy Hamilton","Michael Conforto","Corey Dickerson"
"39","Chris Archer","Dallas Keuchel","Jett Bandy","Freddie Freeman","Whit Merrifield","Mike Moustakas","Francisco Lindor","Josh Reddick","Lonnie Chisenhall","Kevin Kiermaier"
"40","Chris Archer","Dallas Keuchel","Yadier Molina","Eric Thames","Jonathan Villar","Miguel Rojas","Aledmys Diaz","Michael Conforto","Guillermo Heredia","Corey Dickerson"
"41","Chris Archer","Dallas Keuchel","Jason Castro","Carlos Santana","Jose Ramirez","Mike Moustakas","Francisco Lindor","Michael Conforto","Kevin Kiermaier","Joey Rickard"
"42","Chris Archer","Dallas Keuchel","Geovany Soto","Eric Thames","Brad Miller","Jose Reyes","Francisco Lindor","Lonnie Chisenhall","Michael Conforto","Corey Dickerson"
"43","Chris Archer","Dallas Keuchel","Brian McCann","Eric Thames","Brad Miller","Miguel Sano","Tim Anderson","Michael Conforto","Kevin Kiermaier","Corey Dickerson"
