"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Clayton Kershaw","Michael Fulmer","Yasmani Grandal","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Billy Hamilton","Andrew Benintendi","Mikie Mahtook"
"2","Michael Pineda","Michael Fulmer","Yasmani Grandal","Chris Davis","Jonathan Schoop","Manny Machado","Corey Seager","Mookie Betts","Adam Jones","Mark Trumbo"
"3","Stephen Strasburg","German Marquez","Yasmani Grandal","Matt Adams","Brandon Phillips","Nicholas Castellanos","Corey Seager","Matt Kemp","Ender Inciarte","Nick Markakis"
"4","Clayton Kershaw","German Marquez","Yasmani Grandal","Tommy Joseph","Cesar Hernandez","Maikel Franco","Corey Seager","Andrew Benintendi","Aaron Altherr","Howie Kendrick"
"5","Stephen Strasburg","Michael Fulmer","Salvador Perez","Eric Hosmer","Joe Panik","Mike Moustakas","Alcides Escobar","Billy Hamilton","Andrew Benintendi","Lorenzo Cain"
"6","Clayton Kershaw","German Marquez","Yasmani Grandal","Chris Davis","Brandon Phillips","Manny Machado","Alcides Escobar","Adam Jones","Mark Trumbo","Seth Smith"
"7","Clayton Kershaw","Michael Fulmer","Tyler Flowers","Matt Adams","Brandon Phillips","Maikel Franco","Alcides Escobar","Matt Kemp","Andrew Benintendi","Nick Markakis"
"8","Michael Pineda","Michael Fulmer","Sandy Leon","Miguel Cabrera","Josh Rutledge","Pablo Sandoval","Corey Seager","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"9","Michael Fulmer","German Marquez","Yasmani Grandal","Joey Votto","Joe Panik","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Andrew Benintendi"
"10","Clayton Kershaw","German Marquez","Salvador Perez","Eric Hosmer","Brandon Drury","Mike Moustakas","Corey Seager","Andrew Benintendi","Jorge Bonifacio","Lorenzo Cain"
"11","Clayton Kershaw","Michael Pineda","Yasmani Grandal","Miguel Cabrera","Whit Merrifield","Mike Moustakas","Alcides Escobar","Andrew Benintendi","Lorenzo Cain","Alex Gordon"
"12","Clayton Kershaw","Michael Pineda","Salvador Perez","Eric Hosmer","Brandon Phillips","Mike Moustakas","Alcides Escobar","Justin Upton","Lorenzo Cain","Seth Smith"
"13","Clayton Kershaw","Michael Fulmer","Caleb Joseph","Adrian Gonzalez","Joe Panik","Manny Machado","Corey Seager","Adam Jones","Mark Trumbo","Seth Smith"
"14","Michael Fulmer","German Marquez","Sandy Leon","Mitch Moreland","Brandon Phillips","Eduardo Nunez","Xander Bogaerts","Mookie Betts","Billy Hamilton","Andrew Benintendi"
"15","Stephen Strasburg","Michael Pineda","Salvador Perez","Eric Hosmer","Brandon Phillips","Manny Machado","Corey Seager","Jorge Bonifacio","Brandon Moss","Lorenzo Cain"
"16","Clayton Kershaw","Michael Fulmer","Cameron Rupp","Tommy Joseph","Brandon Phillips","Maikel Franco","Corey Seager","Giancarlo Stanton","Howie Kendrick","Michael Saunders"
"17","Stephen Strasburg","German Marquez","Salvador Perez","Chris Davis","Jonathan Schoop","Manny Machado","Brandon Crawford","Adam Jones","Andrew Benintendi","Mark Trumbo"
"18","Clayton Kershaw","German Marquez","Sandy Leon","Adrian Gonzalez","Josh Rutledge","Pablo Sandoval","Alcides Escobar","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"19","Clayton Kershaw","German Marquez","Tyler Flowers","Matt Adams","Joe Panik","Adonis Garcia","Corey Seager","Matt Kemp","Nick Markakis","Seth Smith"
"20","Clayton Kershaw","Michael Fulmer","Salvador Perez","Eric Hosmer","Whit Merrifield","Maikel Franco","Corey Seager","Justin Upton","Jorge Bonifacio","Brandon Moss"
