"Anthony Rizzo_CHC","Josh Donaldson_TOR","Mookie Betts_BOS","Kris Bryant_CHC","Joey Votto_CIN","Ryan Braun_MIL","Miguel Cabrera_DET","Bryce Harper_WAS","Ian Kinsler_DET","Michael Brantley_CLE","Gary Sanchez_NYY","Jonathan Villar_MIL","Jose Bautista_TOR","Hanley Ramirez_BOS","Jose Altuve_HOU","Edwin Encarnacion_CLE","Justin Upton_DET","Manny Machado_BAL","Carlos Correa_HOU","Daniel Murphy_WAS","Jason Kipnis_CLE","Brian Dozier_MIN","Kyle Schwarber_CHC","Xander Bogaerts_BOS","Dexter Fowler_STL","Trea Turner_WAS","Carlos Santana_CLE","Francisco Lindor_CLE","JD Martinez_DET","Jose Abreu_CWS","Todd Frazier_CWS","Evan Longoria_TB","Matt Carpenter_STL","Starling Marte_PIT","Jackie Bradley_BOS","George Springer_HOU","Adam Duvall_CIN","Nolan Arenado_COL","Jose Ramirez_CLE","Nicholas Castellanos_DET","Ben Zobrist_CHC","Dustin Pedroia_BOS","Aledmys Diaz_STL","Stephen Piscotty_STL","Keon Broxton_MIL","Billy Hamilton_CIN","Maikel Franco_PHI","Adam Eaton_WAS","Charlie Blackmon_COL","Victor Martinez_DET","Miguel Sano_MIN","Melky Cabrera_CWS","Andrew McCutchen_PIT","Chris Davis_BAL","Troy Tulowitzki_TOR","Chris Carter_NYY","Eric Thames_MIL","Domingo Santana_MIL","Trevor Story_COL","Gregory Polanco_PIT","Devon Travis_TOR","Mark Trumbo_BAL","Mallex Smith_TB","Andrew Benintendi_BOS","Anthony Rendon_WAS","Odubel Herrera_PHI","Carlos Gonzalez_COL","Hunter Pence_SF","Kendrys Morales_TOR","Adam Jones_BAL","Brad Miller_TB","Matt Holliday_NYY","Randal Grichuk_STL","Alex Bregman_HOU","Jose Peraza_CIN","Buster Posey_SF","Ian Desmond_COL","Tim Anderson_CWS","Max Kepler_MIN","Javier Baez_CHC","Russell Martin_TOR","Pablo Sandoval_BOS","Steven Souza_TB","Brett Gardner_NYY","Evan Gattis_HOU","Khris Davis_OAK","Scooter Gennett_CIN","Travis Shaw_MIL","Hernan Perez_MIL","Scott Schebler_CIN","Tommy Joseph_PHI","Brandon Belt_SF","Eduardo Nunez_SF","Joe Mauer_MIN","Willson Contreras_CHC","Addison Russell_CHC","Wilson Ramos_TB","Kevin Kiermaier_TB","Jedd Gyorko_STL","Jacoby Ellsbury_NYY","Aaron Judge_NYY","Carlos Beltran_HOU","Eugenio Suarez_CIN","Orlando Arcia_MIL","Jayson Werth_WAS","Denard Span_SF","David Dahl_COL","Tyler Naquin_CLE","Kennys Vargas_MIN","Tyler Saladino_CWS","Robbie Grossman_MIN","Steve Pearce_TOR","Colby Rasmus_TB","Corey Dickerson_TB","Yadier Molina_STL","Rajai Davis_OAK","Nick Franklin_MIL","Zack Cozart_CIN","Michael Saunders_PHI","Michael Taylor_WAS","DJ LeMahieu_COL","Joe Panik_SF","Avisail Garcia_CWS","Eddie Rosario_MIN","Byron Buxton_MIN","Kevin Pillar_TOR","Logan Morrison_TB","Matt Duffy_TB","Brock Holt_BOS","Starlin Castro_NYY","Didi Gregorius_NYY","Josh Reddick_HOU","Jesus Aguilar_MIL","Arismendy Alcantara_CIN","Ryan Zimmerman_WAS","Aaron Altherr_PHI","Brandon Crawford_SF","Lonnie Chisenhall_CLE","Abraham Almonte_CLE","Jorge Polanco_MIN","Josh Harrison_PIT","Jason Heyward_CHC","Jonathan Schoop_BAL","Mitch Moreland_BOS","Greg Bird_NYY","Jhonny Peralta_STL","Trevor Plouffe_OAK","Norichika Aoki_HOU","Cesar Hernandez_PHI","Freddy Galvis_PHI","Howie Kendrick_PHI","Mark Reynolds_COL","Alex Avila_DET","Brandon Guyer_CLE","Bradley Zimmer_CLE","Albert Almora_CHC","Welington Castillo_BAL","Matt Adams_STL","Brian McCann_HOU","Ryon Healy_OAK","Marcus Semien_OAK","Andrew Susac_MIL","Kirk Nieuwenhuis_MIL","Jesse Winker_CIN","Matt Wieters_WAS","Adam Lind_WAS","Rhys Hoskins_PHI","James McCann_DET","JaCoby Jones_DET","Matt Davidson_CWS","Charlie Tilson_CWS","Miguel Montero_CHC","Alen Hanson_PIT","Jon Jay_CHC","Justin Smoak_TOR","Rowdy Tellez_TOR","Seth Smith_BAL","Dalton Pompey_TOR","Jake Bauers_TB","Tim Beckham_TB","Chris Young_BOS","Kolten Wong_STL","Chase Headley_NYY","Yuli Gurriel_HOU","Derek Fisher_HOU","Cameron Rupp_PHI","Daniel Nava_PHI","Gerardo Parra_COL","Jarrett Parker_SF","Yan Gomes_CLE","Dixon Machado_DET","Austin Jackson_CLE","Mikie Mahtook_DET","Tyler Collins_DET","Hyun Soo Kim_BAL","Harrison Bader_STL","Stephen Vogt_OAK","Manny Pina_MIL","Andrew Knapp_PHI","Nick Hundley_SF","Giovanny Urshela_CLE","Jose Iglesias_DET","Danny Santana_MIN","Josh Bell_PIT","Ian Happ_CHC","Matt Szczur_CHC","Jarrod Saltalamacchia_TOR","Trey Mancini_BAL","Ezequiel Carrera_TOR","Derek Norris_TB","Sandy Leon_BOS","Marco Hernandez_BOS","Peter Bourjos_TB","Steve Selsky_BOS","Jose Martinez_STL","Pete Kozma_NYY","Aaron Hicks_NYY","Devin Mesoraco_CIN","Jett Bandy_MIL","Mac Williamson_SF","Yandy Diaz_CLE","Jason Castro_MIN","Leury Garcia_CWS","Jacob May_CWS","Francisco Cervelli_PIT","Tommy La Stella_CHC","Adam Frazier_PIT","David Freese_PIT","Jordy Mercer_PIT","Craig Gentry_BAL","Rickie Weeks_TB","Greg Garcia_STL","Josh Phegley_OAK","Marwin Gonzalez_HOU","Mark Canha_OAK","Tucker Barnhart_CIN","Stephen Drew_WAS","Kelby Tomlinson_SF","Stephen Cardullo_COL","Chris Gimenez_MIN","Cody Asche_CWS","Eduardo Escobar_MIN","Willy Garcia_CWS","John Jaso_PIT","Kevin Newman_PIT","JJ Hardy_BAL","Christian Vazquez_BOS","Curt Casali_TB","Josh Rutledge_BOS","Deven Marrero_BOS","Gleyber Torres_NYY","Yonder Alonso_OAK","Brock Stassi_PHI","Wilmer Difo_WAS","Dustin Garneau_COL","Roberto Perez_CLE","Jose Osuna_PIT","Joey Rickard_BAL","Jesus Sucre_TB","Daniel Robertson_TB","Austin Romine_NYY","Carson Kelly_STL","Jed Lowrie_OAK","Andres Blanco_PHI","Chris Heisey_WAS","Tom Murphy_COL","Gorkys Hernandez_SF","Andrew Romine_DET","Geovany Soto_CWS","Omar Narvaez_CWS","Darwin Barney_TOR","Shane Peterson_TB","Eric Fryer_STL","Ronald Torreyes_NYY","Jake Smolinski_OAK","Jake Marisnick_HOU","Patrick Kivlehan_CIN","Conor Gillaspie_SF","Pat Valaika_COL","Michael Martinez_CLE","Yolmer Sanchez_CWS","Ehire Adrianza_MIN","Phil Gosselin_PIT","Ryan Flaherty_BAL","Jose Lobaton_WAS","Grant Green_WAS","Tony Wolters_COL","Caleb Joseph_BAL","Ryan Goins_TOR","Ty Kelly_TOR","Kyle Higashioka_NYY","Matt Joyce_OAK","Kevan Smith_CWS","Eloy Jimenez_CHC","Adam Rosales_OAK","Tim Federowicz_SF","Cristhian Adames_COL","Chris Stewart_PIT","Stuart Turner_CIN","Aaron Hill_SF","Alexi Amarista_COL","Zack Collins_CWS","Chris Marrero_SF"
33.7142857142857,0,0,-10.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.5714285714286,9.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44.8392857142857,0,0,0,0,0,0,0,0,0,0,11.8035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0357142857143,0,0,0,0,0,3.47619047619048,0,0,0,0,0,0,0,7.35714285714286,0,0,0,0,0,0,0,0,0,0,0,-2.80952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36.2380952380952,0,0,0,0,0,0,0,0,0,0,-8.5,0,0,0,0,0,0,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.9761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.8571428571429,0,0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90476190476191,34.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,39.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,0,0,0,0,0,0,0,-16.1944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1785714285714,0,0,0,0,0,0,0,0,0,0,0,0,-4.27777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,51.25,0,0,0,0,0,-23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.547619047619,0,0,0,0,0,0,0,0,0,0,0,33.4,8.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,111.1,0,-14.55,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,92.1428571428571,0,0,0,0,0,0,0,0,0,0,0,17.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-14.55,0,38.3,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,-16.5,-8.9,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
