"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Yu Darvish",11500,"Tex@LAA 03:37PM ET",13.075,"Tex","LAA",20.72,19,20.7475,16.1,35.55
"SP","Hyun-Jin Ryu",9000,"LAD@ChC 02:20PM ET",12.3,"LAD","ChC",12.76,20.1,15.399,10.1,7.1
"SP","Ricky Nolasco",7800,"Tex@LAA 03:37PM ET",10.925,"LAA","Tex",13.25,14.6,16.113,12.3,10.45
"SP","Jordan Zimmermann",7300,"Min@Det 01:10PM ET",17.9,"Det","Min",15.95,15,16.756,13.4,1.1
"SP","Brett Anderson",7000,"LAD@ChC 02:20PM ET",15.15,"ChC","LAD",13.82,12.8,13.227,8.4,15.05
"SP","Eduardo Rodriguez",6600,"Pit@Bos 02:05PM ET",8.45,"Bos","Pit",16.12,11.9,13.828,11.5,19.2
"SP","Josh Tomlin",6200,"CWS@Cle 06:10PM ET",5.1,"Cle","CWS",16.28,14.9,17.409,13.4,-15.65
"SP","Phil Hughes",6100,"Min@Det 01:10PM ET",18.5,"Min","Det",12.2,11.6,13.47,10.2,13.95
"SP","Miguel Gonzalez",5800,"CWS@Cle 06:10PM ET",20.1,"CWS","Cle",12.56,9.6,10.413,9.4,7.3
"SP","Chad Kuhl",5500,"Pit@Bos 02:05PM ET",14.05,"Pit","Bos",8.79,9,8.913,8.8,21.25
