"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jesse Chavez","Aaron Nola","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Freddy Galvis","Mike Trout","Jason Heyward","Denard Span"
"2","Chris Archer","Tommy Milone","Salvador Perez","Anthony Rizzo","Ian Happ","Kris Bryant","Trea Turner","Kyle Schwarber","Kevin Pillar","Jason Heyward"
"3","Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Ian Happ","Mike Moustakas","Addison Russell","Kevin Pillar","Odubel Herrera","Jason Heyward"
"4","Chris Archer","Adam Wainwright","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Aledmys Diaz","Michael Saunders","Tommy Pham","Jason Heyward"
"5","Marco Estrada","Jesse Chavez","Yadier Molina","Anthony Rizzo","Ian Happ","Kris Bryant","Aledmys Diaz","Kyle Schwarber","Odubel Herrera","Jason Heyward"
"6","Stephen Strasburg","Adam Wainwright","Derek Norris","Anthony Rizzo","Ian Happ","Kris Bryant","Freddy Galvis","Kyle Schwarber","Lorenzo Cain","Jason Heyward"
"7","Stephen Strasburg","Tommy Milone","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Francisco Lindor","Josh Reddick","Odubel Herrera","Jason Heyward"
"8","Chris Archer","Tommy Milone","Willson Contreras","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Freddy Galvis","Aaron Altherr","Michael Saunders","Odubel Herrera"
"9","Stephen Strasburg","Marco Estrada","Willson Contreras","Anthony Rizzo","Ian Happ","Evan Longoria","Addison Russell","Tommy Pham","Jason Heyward","Denard Span"
"10","Marco Estrada","CC Sabathia","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Trea Turner","Dexter Fowler","Lorenzo Cain","Jason Heyward"
"11","Aaron Nola","CC Sabathia","Devin Mesoraco","Anthony Rizzo","Ian Happ","Kris Bryant","Francisco Lindor","Jose Bautista","Kyle Schwarber","Jason Heyward"
"12","Aaron Nola","Adam Wainwright","Willson Contreras","Anthony Rizzo","Ian Happ","Manny Machado","Addison Russell","Charlie Blackmon","Ryan Braun","Jason Heyward"
"13","Chris Archer","Jesse Chavez","Salvador Perez","Eric Hosmer","Ben Zobrist","Mike Moustakas","Addison Russell","Kyle Schwarber","Lorenzo Cain","Jorge Bonifacio"
"14","Chris Archer","Jesse Chavez","Yadier Molina","Anthony Rizzo","Ben Zobrist","Jhonny Peralta","Aledmys Diaz","Kyle Schwarber","Randal Grichuk","Tommy Pham"
"15","Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Jason Kipnis","Kris Bryant","Erik Gonzalez","Michael Brantley","Bradley Zimmer","Daniel Robertson"
"16","Chris Archer","Aaron Nola","Salvador Perez","Eric Hosmer","Whit Merrifield","Kris Bryant","Freddy Galvis","Kyle Schwarber","Brandon Moss","Jorge Bonifacio"
"17","Chris Archer","Jesse Chavez","Willson Contreras","Anthony Rizzo","Whit Merrifield","Mike Moustakas","Alcides Escobar","Kyle Schwarber","Lorenzo Cain","Alex Gordon"
